"region","sector","fuel","year","multiplier","GCAM_region_ID","value","supplysector","subsector","stub.technology","minicam.energy.input","calibration","secondary.output"
"SD","industry_energy","gas",2010,0.0436888850074562,11,0.0497190501211313,"other industrial energy use","gas","gas","wholesale gas","input",NA
"SD","industry_energy","gas",2015,0.0407315687760739,11,0.0679229102423475,"other industrial energy use","gas","gas","wholesale gas","input",NA
"SD","industry_energy","heat",1975,0.0234389957840276,11,0,"other industrial energy use","district heat","district heat","district heat","input",NA
"SD","industry_energy","heat",1990,0.0624791100169157,11,0.0325770901001459,"other industrial energy use","district heat","district heat","district heat","input",NA
"SD","industry_energy","heat",2005,0.115430303954346,11,0.194500129625214,"other industrial energy use","district heat","district heat","district heat","input",NA
"SD","industry_energy","heat",2010,0.182912165201549,11,0.400511750877023,"other industrial energy use","district heat","district heat","district heat","input",NA
"SD","industry_energy","heat",2015,0.176730000157208,11,0.481991829467191,"other industrial energy use","district heat","district heat","district heat","input",NA
"SD","industry_energy","refined liquids",1975,0.0764749942752468,11,0.116114041860435,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"SD","industry_energy","refined liquids",1990,0.0878750459225156,11,0.148965040660057,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"SD","industry_energy","refined liquids",2005,0.101919826704623,11,0.282992824774822,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"SD","industry_energy","refined liquids",2010,0.0655185288926484,11,0.14631300812936,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"SD","industry_energy","refined liquids",2015,0.0725233761244514,11,0.09069556022791,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"SH","chp_elec","biomass",1975,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"SH","chp_elec","biomass",1990,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"SH","chp_elec","biomass",2005,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"SH","chp_elec","biomass",2010,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"SH","chp_elec","biomass",2015,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"SH","chp_elec","coal",1975,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"SH","chp_elec","coal",1990,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"SH","chp_elec","coal",2005,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"SH","chp_elec","coal",2010,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"SH","chp_elec","coal",2015,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"SH","chp_elec","gas",1975,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"SH","chp_elec","gas",1990,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"SH","chp_elec","gas",2005,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"SH","chp_elec","gas",2010,NA,NA,4.19515438604764e-05,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"SH","chp_elec","gas",2015,NA,NA,4.38692366886739e-05,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"SH","chp_elec","refined liquids",1975,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"SH","chp_elec","refined liquids",1990,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"SH","chp_elec","refined liquids",2005,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"SH","chp_elec","refined liquids",2010,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"SH","chp_elec","refined liquids",2015,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"SH","industry_energy","biomass",1975,0.0223796717907694,11,4.41285030380294e-07,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"SH","industry_energy","biomass",1990,0.0275690072059336,11,5.88162013619623e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"SH","industry_energy","biomass",2005,0.0176990675247816,11,3.73935187696817e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"SH","industry_energy","biomass",2010,0.0129500504946133,11,2.23179848030964e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"SH","industry_energy","biomass",2015,0.012760208399575,11,3.90526052917296e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"SH","industry_energy","coal",1975,0.0223796717907694,11,0.106422086440033,"other industrial energy use","coal","coal","delivered coal","input",NA
"SH","industry_energy","coal",1990,0.0275690072059336,11,0.215486758230719,"other industrial energy use","coal","coal","delivered coal","input",NA
"SH","industry_energy","coal",2005,0.0176990675247816,11,0.331530024467248,"other industrial energy use","coal","coal","delivered coal","input",NA
"SH","industry_energy","coal",2010,0.0129500504946133,11,0.07623965058245,"other industrial energy use","coal","coal","delivered coal","input",NA
"SH","industry_energy","coal",2015,0.012760208399575,11,0.0497812766479874,"other industrial energy use","coal","coal","delivered coal","input",NA
"SH","industry_energy","electricity",1975,0.0335088853133816,11,0.0200077779446219,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"SH","industry_energy","electricity",1990,0.0438632405788692,11,0.0680631916503321,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"SH","industry_energy","electricity",2005,0.0351149422119105,11,0.175051044263824,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"SH","industry_energy","electricity",2010,0.0291345205941308,11,0.156035901964236,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"SH","industry_energy","electricity",2015,0.0235807740646215,11,0.210713871920661,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"SH","industry_energy","gas",1975,0.00890824417750823,11,0.00241449193788079,"other industrial energy use","gas","gas","wholesale gas","input",NA
"SH","industry_energy","gas",1990,0.00921978223895751,11,0.00126936730284054,"other industrial energy use","gas","gas","wholesale gas","input",NA
"SH","industry_energy","gas",2005,0.0187366123597545,11,0.00798051802935217,"other industrial energy use","gas","gas","wholesale gas","input",NA
"SH","industry_energy","gas",2010,0.0316663223584514,11,0.0418353502763518,"other industrial energy use","gas","gas","wholesale gas","input",NA
"SH","industry_energy","gas",2015,0.0301631165351168,11,0.0304388175577114,"other industrial energy use","gas","gas","wholesale gas","input",NA
"SH","industry_energy","heat",1975,0.130985026364886,11,0,"other industrial energy use","district heat","district heat","district heat","input",NA
"SH","industry_energy","heat",1990,0.0753315799153778,11,0.0392784670848414,"other industrial energy use","district heat","district heat","district heat","input",NA
"SH","industry_energy","heat",2005,0.0302816908063492,11,0.0510246667065438,"other industrial energy use","district heat","district heat","district heat","input",NA
"SH","industry_energy","heat",2010,0.0216626441558814,11,0.0474333871119934,"other industrial energy use","district heat","district heat","district heat","input",NA
"SH","industry_energy","heat",2015,0.0247084742861129,11,0.0673868763886026,"other industrial energy use","district heat","district heat","district heat","input",NA
"SH","industry_energy","refined liquids",1975,0.0615281822704094,11,0.0934198949532347,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"SH","industry_energy","refined liquids",1990,0.0632738437391117,11,0.107261289099365,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"SH","industry_energy","refined liquids",2005,0.0705387337283367,11,0.195859394185132,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"SH","industry_energy","refined liquids",2010,0.0863480184753604,11,0.249926075882481,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"SH","industry_energy","refined liquids",2015,0.0700010871751075,11,0.166364056786154,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"SN","chp_elec","biomass",1975,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"SN","chp_elec","biomass",1990,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"SN","chp_elec","biomass",2005,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"SN","chp_elec","biomass",2010,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"SN","chp_elec","biomass",2015,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"SN","chp_elec","coal",1975,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"SN","chp_elec","coal",1990,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"SN","chp_elec","coal",2005,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"SN","chp_elec","coal",2010,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"SN","chp_elec","coal",2015,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"SN","chp_elec","gas",1975,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"SN","chp_elec","gas",1990,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"SN","chp_elec","gas",2005,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"SN","chp_elec","gas",2010,NA,NA,5.60167011159588e-05,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"SN","chp_elec","gas",2015,NA,NA,5.49939345589086e-05,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"SN","chp_elec","refined liquids",1975,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"SN","chp_elec","refined liquids",1990,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"SN","chp_elec","refined liquids",2005,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"SN","chp_elec","refined liquids",2010,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"SN","chp_elec","refined liquids",2015,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"SN","industry_energy","biomass",1975,0.0194556735629126,11,3.83629285520625e-07,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"SN","industry_energy","biomass",1990,0.0230053294797657,11,4.90799716135213e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"SN","industry_energy","biomass",2005,0.0225520070591445,11,4.76465157319366e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"SN","industry_energy","biomass",2010,0.0226659876724559,11,3.90623317361935e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"SN","industry_energy","biomass",2015,0.0269263744718958,11,8.24081426619389e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"SN","industry_energy","coal",1975,0.0194556735629126,11,0.0925175933328632,"other industrial energy use","coal","coal","delivered coal","input",NA
"SN","industry_energy","coal",1990,0.0230053294797657,11,0.179815828498799,"other industrial energy use","coal","coal","delivered coal","input",NA
"SN","industry_energy","coal",2005,0.0225520070591445,11,0.422432845212618,"other industrial energy use","coal","coal","delivered coal","input",NA
"SN","industry_energy","coal",2010,0.0226659876724559,11,0.231858851515502,"other industrial energy use","coal","coal","delivered coal","input",NA
"SN","industry_energy","coal",2015,0.0269263744718958,11,0.166559884580662,"other industrial energy use","coal","coal","delivered coal","input",NA
"SN","industry_energy","electricity",1975,0.0262689916583453,11,0.0156849190002572,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"SN","industry_energy","electricity",1990,0.0264664232992728,11,0.0410683118151792,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"SN","industry_energy","electricity",2005,0.020252362645896,11,0.10095979109347,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"SN","industry_energy","electricity",2010,0.0189134386502605,11,0.098100996629141,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"SN","industry_energy","electricity",2015,0.0222094295844098,11,0.186849081294026,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"SN","industry_energy","gas",1975,0.000701809940727896,11,0.000190218679466651,"other industrial energy use","gas","gas","wholesale gas","input",NA
"SN","industry_energy","gas",1990,0.00143425307576219,11,0.000197466047590388,"other industrial energy use","gas","gas","wholesale gas","input",NA
"SN","industry_energy","gas",2005,0.0155891162236594,11,0.00663989950242054,"other industrial energy use","gas","gas","wholesale gas","input",NA
"SN","industry_energy","gas",2010,0.0422831379196549,11,0.0502671486223787,"other industrial energy use","gas","gas","wholesale gas","input",NA
"SN","industry_energy","gas",2015,0.0378121112203717,11,0.0267425940808555,"other industrial energy use","gas","gas","wholesale gas","input",NA
"SN","industry_energy","heat",1975,0.0213001567821948,11,0,"other industrial energy use","district heat","district heat","district heat","input",NA
"SN","industry_energy","heat",1990,0.0131688234400105,11,0.00686632616248834,"other industrial energy use","district heat","district heat","district heat","input",NA
"SN","industry_energy","heat",2005,0.0051374687448547,11,0.00865663783762477,"other industrial energy use","district heat","district heat","district heat","input",NA
"SN","industry_energy","heat",2010,0.00810002447413636,11,0.017736135705946,"other industrial energy use","district heat","district heat","district heat","input",NA
"SN","industry_energy","heat",2015,0.0127451311894746,11,0.0347595145960105,"other industrial energy use","district heat","district heat","district heat","input",NA
"SN","industry_energy","refined liquids",1975,0.0139671654061643,11,0.0212067231127327,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"SN","industry_energy","refined liquids",1990,0.0145571687808416,11,0.024677190396526,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"SN","industry_energy","refined liquids",2005,0.00742235008809049,11,0.0206090599426138,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"SN","industry_energy","refined liquids",2010,0.0103566159098248,11,0.0223799314472855,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"SN","industry_energy","refined liquids",2015,0.0125807342727212,11,0.0148056832642907,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"SX","chp_elec","biomass",1975,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"SX","chp_elec","biomass",1990,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"SX","chp_elec","biomass",2005,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"SX","chp_elec","biomass",2010,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"SX","chp_elec","biomass",2015,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"SX","chp_elec","coal",1975,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"SX","chp_elec","coal",1990,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"SX","chp_elec","coal",2005,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"SX","chp_elec","coal",2010,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"SX","chp_elec","coal",2015,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"SX","chp_elec","gas",1975,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"SX","chp_elec","gas",1990,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"SX","chp_elec","gas",2005,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"SX","chp_elec","gas",2010,NA,NA,3.0726616175274e-05,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"SX","chp_elec","gas",2015,NA,NA,3.08175704486088e-05,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"SX","chp_elec","refined liquids",1975,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"SX","chp_elec","refined liquids",1990,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"SX","chp_elec","refined liquids",2005,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"SX","chp_elec","refined liquids",2010,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"SX","chp_elec","refined liquids",2015,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"SX","industry_energy","biomass",1975,0.059446010816423,11,1.17216351224294e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"SX","industry_energy","biomass",1990,0.0628078808443522,11,1.33995429696303e-05,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"SX","industry_energy","biomass",2005,0.0640473261145235,11,1.35315314654743e-05,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"SX","industry_energy","biomass",2010,0.0539958416328185,11,9.30558821753559e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"SX","industry_energy","biomass",2015,0.0571822439008081,11,1.75006201374269e-05,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"SX","industry_energy","coal",1975,0.059446010816423,11,0.282683703352158,"other industrial energy use","coal","coal","delivered coal","input",NA
"SX","industry_energy","coal",1990,0.0628078808443522,11,0.490923250641315,"other industrial energy use","coal","coal","delivered coal","input",NA
"SX","industry_energy","coal",2005,0.0640473261145235,11,1.19970227607072,"other industrial energy use","coal","coal","delivered coal","input",NA
"SX","industry_energy","coal",2010,0.0539958416328185,11,0.119744604310081,"other industrial energy use","coal","coal","delivered coal","input",NA
"SX","industry_energy","coal",2015,0.0571822439008081,11,0.178524754534576,"other industrial energy use","coal","coal","delivered coal","input",NA
"SX","industry_energy","electricity",1975,0.0387772354832552,11,0.0231534504833394,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"SX","industry_energy","electricity",1990,0.0414333614041463,11,0.0642927148279702,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"SX","industry_energy","electricity",2005,0.0406464923384389,11,0.202626303257645,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"SX","industry_energy","electricity",2010,0.0368982979372401,11,0.115403226649267,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"SX","industry_energy","electricity",2015,0.0348653161047032,11,0.234891532949846,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"SX","industry_energy","gas",1975,0,11,0,"other industrial energy use","gas","gas","wholesale gas","input",NA
"SX","industry_energy","gas",1990,0.0162181173672648,11,0.00223288873490399,"other industrial energy use","gas","gas","wholesale gas","input",NA
"SX","industry_energy","gas",2005,0.0511917671020426,11,0.0218041987776707,"other industrial energy use","gas","gas","wholesale gas","input",NA
"SX","industry_energy","gas",2010,0.0231933998907564,11,0.0155960803722204,"other industrial energy use","gas","gas","wholesale gas","input",NA
"SX","industry_energy","gas",2015,0.0211891986032789,11,0.0261624004044795,"other industrial energy use","gas","gas","wholesale gas","input",NA
"SX","industry_energy","heat",1975,0.0469610986902523,11,0,"other industrial energy use","district heat","district heat","district heat","input",NA
"SX","industry_energy","heat",1990,0.0380931196738546,11,0.0198620465540374,"other industrial energy use","district heat","district heat","district heat","input",NA
"SX","industry_energy","heat",2005,0.0186677186458411,11,0.0314551168284123,"other industrial energy use","district heat","district heat","district heat","input",NA
"SX","industry_energy","heat",2010,0.023133755346291,11,0.0506545906768657,"other industrial energy use","district heat","district heat","district heat","input",NA
"SX","industry_energy","heat",2015,0.0358291507450324,11,0.0977160517999517,"other industrial energy use","district heat","district heat","district heat","input",NA
"SX","industry_energy","refined liquids",1975,0.0174265431498918,11,0.0264591894378756,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"SX","industry_energy","refined liquids",1990,0.0167834754699254,11,0.0284512068192721,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"SX","industry_energy","refined liquids",2005,0.0107888839177233,11,0.029956651563907,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"SX","industry_energy","refined liquids",2010,0.0128299755019487,11,0.0279849115255107,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"SX","industry_energy","refined liquids",2015,0.00969016036432934,11,0.00926192882136502,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"TJ","chp_elec","biomass",1975,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"TJ","chp_elec","biomass",1990,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"TJ","chp_elec","biomass",2005,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"TJ","chp_elec","biomass",2010,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"TJ","chp_elec","biomass",2015,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"TJ","chp_elec","coal",1975,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"TJ","chp_elec","coal",1990,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"TJ","chp_elec","coal",2005,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"TJ","chp_elec","coal",2010,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"TJ","chp_elec","coal",2015,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"TJ","chp_elec","gas",1975,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"TJ","chp_elec","gas",1990,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"TJ","chp_elec","gas",2005,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"TJ","chp_elec","gas",2010,NA,NA,2.76900410873136e-05,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"TJ","chp_elec","gas",2015,NA,NA,2.81893304203966e-05,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"TJ","chp_elec","refined liquids",1975,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"TJ","chp_elec","refined liquids",1990,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"TJ","chp_elec","refined liquids",2005,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"TJ","chp_elec","refined liquids",2010,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"TJ","chp_elec","refined liquids",2015,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"TJ","industry_energy","biomass",1975,0.0189231895419788,11,3.73129702258116e-07,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"TJ","industry_energy","biomass",1990,0.0216355933908944,11,4.61577527242441e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"TJ","industry_energy","biomass",2005,0.0128280113161952,11,2.71022459944964e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"TJ","industry_energy","biomass",2010,0.0141197330266495,11,2.43338037364117e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"TJ","industry_energy","biomass",2015,0.0146875019416674,11,4.49510852870203e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"TJ","industry_energy","coal",1975,0.0189231895419788,11,0.0899854712788155,"other industrial energy use","coal","coal","delivered coal","input",NA
"TJ","industry_energy","coal",1990,0.0216355933908944,11,0.169109603671125,"other industrial energy use","coal","coal","delivered coal","input",NA
"TJ","industry_energy","coal",2005,0.0128280113161952,11,0.240287851298924,"other industrial energy use","coal","coal","delivered coal","input",NA
"TJ","industry_energy","coal",2010,0.0141197330266495,11,0.184190487056116,"other industrial energy use","coal","coal","delivered coal","input",NA
"TJ","industry_energy","coal",2015,0.0146875019416674,11,0.171776407263368,"other industrial energy use","coal","coal","delivered coal","input",NA
"TJ","industry_energy","electricity",1975,0.0236718199408673,11,0.0141341770247668,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"TJ","industry_energy","electricity",1990,0.0199391596605911,11,0.0309398673562475,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"TJ","industry_energy","electricity",2005,0.0158707954658383,11,0.0791172972128721,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"TJ","industry_energy","electricity",2010,0.00180226733562889,11,0.00406752319680791,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"TJ","industry_energy","electricity",2015,0.0150490355325874,11,0.109467711258457,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"TJ","industry_energy","gas",1975,0.0128399318701354,11,0.00348013720387851,"other industrial energy use","gas","gas","wholesale gas","input",NA
"TJ","industry_energy","gas",1990,0.00965065149691872,11,0.00132868880671989,"other industrial energy use","gas","gas","wholesale gas","input",NA
"TJ","industry_energy","gas",2005,0.00901933370241625,11,0.00384162055780609,"other industrial energy use","gas","gas","wholesale gas","input",NA
"TJ","industry_energy","gas",2010,0.0209012991299166,11,0.0264899960767818,"other industrial energy use","gas","gas","wholesale gas","input",NA
"TJ","industry_energy","gas",2015,0.0193821028743101,11,0.0151833498464793,"other industrial energy use","gas","gas","wholesale gas","input",NA
"TJ","industry_energy","heat",1975,0.0227509111026758,11,0,"other industrial energy use","district heat","district heat","district heat","input",NA
"TJ","industry_energy","heat",1990,0.0140989892572429,11,0.00735132179747503,"other industrial energy use","district heat","district heat","district heat","input",NA
"TJ","industry_energy","heat",2005,0.0294598476989679,11,0.0496398605902878,"other industrial energy use","district heat","district heat","district heat","input",NA
"TJ","industry_energy","heat",2010,0.00370438088888696,11,0.00811125970811554,"other industrial energy use","district heat","district heat","district heat","input",NA
"TJ","industry_energy","heat",2015,0.0255085992900584,11,0.0695690397636549,"other industrial energy use","district heat","district heat","district heat","input",NA
"TJ","industry_energy","refined liquids",1975,0.0337845491326517,11,0.0512959901390195,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"TJ","industry_energy","refined liquids",1990,0.0313458855425534,11,0.0531372822096649,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"TJ","industry_energy","refined liquids",2005,0.0197821838094806,11,0.0549276451645081,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"TJ","industry_energy","refined liquids",2010,0.0407157946981974,11,0.109120397558132,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"TJ","industry_energy","refined liquids",2015,0.0502695507688608,11,0.111224694212393,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"XJ","chp_elec","biomass",1975,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"XJ","chp_elec","biomass",1990,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"XJ","chp_elec","biomass",2005,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"XJ","chp_elec","biomass",2010,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"XJ","chp_elec","biomass",2015,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"XJ","chp_elec","coal",1975,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"XJ","chp_elec","coal",1990,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
