# File: ABSPI_intra_province_electricity_trade.csv
# Title: Intraprovince electricity trade
# Units: GWh
# Comments: obtained from Annual Book of Statistics for Power Industry from 2005 to 2019 preprocessed from original data format in Chinese
# Column types: ccnic
# ----------
from.region,to.region,value,year,units
XJ,SN,0,2013,GWh
BJ,GS,0,2013,GWh
TJ,GS,0,2013,GWh
HE,GS,0,2013,GWh
SX,GS,0,2013,GWh
NM,GS,0,2013,GWh
LN,GS,0,2013,GWh
JL,GS,0,2013,GWh
HL,GS,0,2013,GWh
SH,GS,0,2013,GWh
JS,GS,0,2013,GWh
ZJ,GS,0,2013,GWh
AH,GS,0,2013,GWh
FJ,GS,0,2013,GWh
JX,GS,0,2013,GWh
SD,GS,0,2013,GWh
HA,GS,0,2013,GWh
HB,GS,0,2013,GWh
HN,GS,0,2013,GWh
GD,GS,0,2013,GWh
GX,GS,0,2013,GWh
HI,GS,0,2013,GWh
CQ,GS,0,2013,GWh
SC,GS,0.350005073,2013,GWh
GZ,GS,0,2013,GWh
YN,GS,0,2013,GWh
SN,GS,1578.715778,2013,GWh
GS,GS,0,2013,GWh
QH,GS,3642.208023,2013,GWh
NX,GS,5339.236448,2013,GWh
XJ,GS,6415.59775,2013,GWh
BJ,QH,0,2013,GWh
TJ,QH,0,2013,GWh
HE,QH,0,2013,GWh
SX,QH,0,2013,GWh
NM,QH,0,2013,GWh
LN,QH,0,2013,GWh
JL,QH,0,2013,GWh
HL,QH,0,2013,GWh
SH,QH,0,2013,GWh
JS,QH,0,2013,GWh
ZJ,QH,0,2013,GWh
AH,QH,0,2013,GWh
FJ,QH,0,2013,GWh
JX,QH,0,2013,GWh
SD,QH,0,2013,GWh
HA,QH,0,2013,GWh
HB,QH,0,2013,GWh
HN,QH,0,2013,GWh
GD,QH,0,2013,GWh
GX,QH,0,2013,GWh
HI,QH,0,2013,GWh
CQ,QH,0,2013,GWh
SC,QH,0,2013,GWh
GZ,QH,0,2013,GWh
YN,QH,0,2013,GWh
SN,QH,0,2013,GWh
GS,QH,12986.43291,2013,GWh
QH,QH,0,2013,GWh
NX,QH,0,2013,GWh
XJ,QH,0,2013,GWh
BJ,NX,0,2013,GWh
TJ,NX,0,2013,GWh
HE,NX,0,2013,GWh
SX,NX,0,2013,GWh
NM,NX,393.0032293,2013,GWh
LN,NX,0,2013,GWh
JL,NX,0,2013,GWh
HL,NX,0,2013,GWh
SH,NX,0,2013,GWh
JS,NX,0,2013,GWh
ZJ,NX,0,2013,GWh
AH,NX,0,2013,GWh
FJ,NX,0,2013,GWh
JX,NX,0,2013,GWh
SD,NX,0,2013,GWh
HA,NX,0,2013,GWh
HB,NX,0,2013,GWh
HN,NX,0,2013,GWh
GD,NX,0,2013,GWh
GX,NX,0,2013,GWh
HI,NX,0,2013,GWh
CQ,NX,0,2013,GWh
SC,NX,0,2013,GWh
GZ,NX,0,2013,GWh
YN,NX,0,2013,GWh
SN,NX,0,2013,GWh
GS,NX,4557.18687,2013,GWh
QH,NX,0,2013,GWh
NX,NX,0,2013,GWh
XJ,NX,0,2013,GWh
BJ,XJ,0,2013,GWh
TJ,XJ,0,2013,GWh
HE,XJ,0,2013,GWh
SX,XJ,0,2013,GWh
NM,XJ,0,2013,GWh
LN,XJ,0,2013,GWh
JL,XJ,0,2013,GWh
HL,XJ,0,2013,GWh
SH,XJ,0,2013,GWh
JS,XJ,0,2013,GWh
ZJ,XJ,0,2013,GWh
AH,XJ,0,2013,GWh
FJ,XJ,0,2013,GWh
JX,XJ,0,2013,GWh
SD,XJ,0,2013,GWh
HA,XJ,0,2013,GWh
HB,XJ,0,2013,GWh
HN,XJ,0,2013,GWh
GD,XJ,0,2013,GWh
GX,XJ,0,2013,GWh
HI,XJ,0,2013,GWh
CQ,XJ,0,2013,GWh
SC,XJ,0,2013,GWh
GZ,XJ,0,2013,GWh
YN,XJ,0,2013,GWh
SN,XJ,0,2013,GWh
GS,XJ,0,2013,GWh
QH,XJ,0,2013,GWh
NX,XJ,0,2013,GWh
XJ,XJ,0,2013,GWh
BJ,Export,0,2013,GWh
TJ,Export,0,2013,GWh
HE,Export,0,2013,GWh
SX,Export,0,2013,GWh
NM,Export,769.5369869,2013,GWh
LN,Export,30.80357143,2013,GWh
JL,Export,3.070001323,2013,GWh
HL,Export,0,2013,GWh
SH,Export,0,2013,GWh
JS,Export,0,2013,GWh
ZJ,Export,0,2013,GWh
AH,Export,0,2013,GWh
FJ,Export,0,2013,GWh
JX,Export,0,2013,GWh
SD,Export,0,2013,GWh
HA,Export,0,2013,GWh
HB,Export,0,2013,GWh
HN,Export,0,2013,GWh
GD,Export,4058.655179,2013,GWh
GX,Export,76.73188261,2013,GWh
HI,Export,0,2013,GWh
CQ,Export,0,2013,GWh
SC,Export,0,2013,GWh
GZ,Export,0,2013,GWh
YN,Export,3862.78,2013,GWh
SN,Export,0,2013,GWh
GS,Export,0,2013,GWh
QH,Export,740.12,2013,GWh
NX,Export,0,2013,GWh
XJ,Export,3.639997145,2013,GWh
BJ,BJ,0,2014,GWh
TJ,BJ,0,2014,GWh
HE,BJ,425.97,2014,GWh
SX,BJ,16570.84,2014,GWh
NM,BJ,0,2014,GWh
LN,BJ,7153.006667,2014,GWh
JL,BJ,0,2014,GWh
HL,BJ,0,2014,GWh
SH,BJ,0,2014,GWh
JS,BJ,0,2014,GWh
ZJ,BJ,0,2014,GWh
AH,BJ,0,2014,GWh
FJ,BJ,0,2014,GWh
JX,BJ,0,2014,GWh
SD,BJ,0,2014,GWh
HA,BJ,243.12,2014,GWh
HB,BJ,0,2014,GWh
HN,BJ,0,2014,GWh
GD,BJ,0,2014,GWh
GX,BJ,0,2014,GWh
HI,BJ,0,2014,GWh
CQ,BJ,0,2014,GWh
SC,BJ,0,2014,GWh
GZ,BJ,0,2014,GWh
YN,BJ,0,2014,GWh
SN,BJ,0,2014,GWh
GS,BJ,0,2014,GWh
QH,BJ,0,2014,GWh
NX,BJ,0,2014,GWh
XJ,BJ,0,2014,GWh
BJ,TJ,0,2014,GWh
TJ,TJ,0,2014,GWh
HE,TJ,2235.36,2014,GWh
SX,TJ,0,2014,GWh
NM,TJ,0,2014,GWh
LN,TJ,7153.006667,2014,GWh
JL,TJ,0,2014,GWh
HL,TJ,0,2014,GWh
SH,TJ,0,2014,GWh
JS,TJ,0,2014,GWh
ZJ,TJ,0,2014,GWh
AH,TJ,0,2014,GWh
FJ,TJ,0,2014,GWh
JX,TJ,0,2014,GWh
SD,TJ,0,2014,GWh
HA,TJ,0,2014,GWh
HB,TJ,0,2014,GWh
HN,TJ,0,2014,GWh
GD,TJ,0,2014,GWh
GX,TJ,0,2014,GWh
HI,TJ,0,2014,GWh
CQ,TJ,0,2014,GWh
SC,TJ,0,2014,GWh
GZ,TJ,0,2014,GWh
YN,TJ,0,2014,GWh
SN,TJ,0,2014,GWh
GS,TJ,0,2014,GWh
QH,TJ,0,2014,GWh
NX,TJ,0,2014,GWh
XJ,TJ,0,2014,GWh
BJ,HE,533.28,2014,GWh
TJ,HE,0,2014,GWh
HE,HE,0,2014,GWh
SX,HE,51980.08,2014,GWh
NM,HE,83164.01,2014,GWh
LN,HE,7153.006667,2014,GWh
JL,HE,0,2014,GWh
HL,HE,0,2014,GWh
SH,HE,0,2014,GWh
JS,HE,0,2014,GWh
ZJ,HE,0,2014,GWh
AH,HE,0,2014,GWh
FJ,HE,0,2014,GWh
JX,HE,0,2014,GWh
SD,HE,0,2014,GWh
HA,HE,0,2014,GWh
HB,HE,0,2014,GWh
HN,HE,0,2014,GWh
GD,HE,0,2014,GWh
GX,HE,0,2014,GWh
HI,HE,0,2014,GWh
CQ,HE,0,2014,GWh
SC,HE,0,2014,GWh
GZ,HE,0,2014,GWh
YN,HE,0,2014,GWh
SN,HE,0,2014,GWh
GS,HE,0,2014,GWh
QH,HE,0,2014,GWh
NX,HE,0,2014,GWh
XJ,HE,0,2014,GWh
BJ,SX,0,2014,GWh
TJ,SX,0,2014,GWh
HE,SX,0,2014,GWh
SX,SX,0,2014,GWh
NM,SX,7312.29,2014,GWh
LN,SX,0,2014,GWh
JL,SX,0,2014,GWh
HL,SX,0,2014,GWh
SH,SX,0,2014,GWh
JS,SX,0,2014,GWh
ZJ,SX,0,2014,GWh
AH,SX,0,2014,GWh
FJ,SX,0,2014,GWh
JX,SX,0,2014,GWh
SD,SX,0,2014,GWh
HA,SX,0,2014,GWh
HB,SX,0,2014,GWh
HN,SX,0,2014,GWh
GD,SX,0,2014,GWh
GX,SX,0,2014,GWh
HI,SX,0,2014,GWh
CQ,SX,0,2014,GWh
SC,SX,0,2014,GWh
GZ,SX,0,2014,GWh
YN,SX,0,2014,GWh
SN,SX,0.06,2014,GWh
GS,SX,0,2014,GWh
QH,SX,0,2014,GWh
NX,SX,0,2014,GWh
XJ,SX,0,2014,GWh
BJ,NM,0,2014,GWh
TJ,NM,0,2014,GWh
HE,NM,0,2014,GWh
SX,NM,0,2014,GWh
NM,NM,0,2014,GWh
LN,NM,5.33,2014,GWh
JL,NM,1090.94,2014,GWh
HL,NM,479.03,2014,GWh
SH,NM,0,2014,GWh
JS,NM,0,2014,GWh
ZJ,NM,0,2014,GWh
AH,NM,0,2014,GWh
FJ,NM,0,2014,GWh
JX,NM,0,2014,GWh
SD,NM,0,2014,GWh
HA,NM,0,2014,GWh
HB,NM,0,2014,GWh
HN,NM,0,2014,GWh
GD,NM,0,2014,GWh
GX,NM,0,2014,GWh
HI,NM,0,2014,GWh
CQ,NM,0,2014,GWh
SC,NM,0,2014,GWh
GZ,NM,0,2014,GWh
YN,NM,0,2014,GWh
SN,NM,0,2014,GWh
GS,NM,0,2014,GWh
QH,NM,0,2014,GWh
NX,NM,0,2014,GWh
XJ,NM,0,2014,GWh
BJ,LN,0,2014,GWh
TJ,LN,0,2014,GWh
HE,LN,0,2014,GWh
SX,LN,0,2014,GWh
NM,LN,40563.34,2014,GWh
LN,LN,0,2014,GWh
JL,LN,24274.54,2014,GWh
HL,LN,0,2014,GWh
SH,LN,0,2014,GWh
JS,LN,0,2014,GWh
ZJ,LN,0,2014,GWh
AH,LN,0,2014,GWh
FJ,LN,0,2014,GWh
JX,LN,0,2014,GWh
SD,LN,0,2014,GWh
HA,LN,0,2014,GWh
HB,LN,0,2014,GWh
HN,LN,0,2014,GWh
GD,LN,0,2014,GWh
GX,LN,0,2014,GWh
HI,LN,0,2014,GWh
CQ,LN,0,2014,GWh
SC,LN,0,2014,GWh
GZ,LN,0,2014,GWh
YN,LN,0,2014,GWh
SN,LN,0,2014,GWh
GS,LN,0,2014,GWh
QH,LN,0,2014,GWh
NX,LN,0,2014,GWh
XJ,LN,0,2014,GWh
BJ,JL,0,2014,GWh
TJ,JL,0,2014,GWh
HE,JL,0,2014,GWh
SX,JL,0,2014,GWh
NM,JL,602.77,2014,GWh
LN,JL,5.96,2014,GWh
JL,JL,0,2014,GWh
HL,JL,16014.36,2014,GWh
SH,JL,0,2014,GWh
JS,JL,0,2014,GWh
ZJ,JL,0,2014,GWh
AH,JL,0,2014,GWh
FJ,JL,0,2014,GWh
JX,JL,0,2014,GWh
SD,JL,0,2014,GWh
HA,JL,0,2014,GWh
HB,JL,0,2014,GWh
HN,JL,0,2014,GWh
GD,JL,0,2014,GWh
GX,JL,0,2014,GWh
HI,JL,0,2014,GWh
CQ,JL,0,2014,GWh
SC,JL,0,2014,GWh
GZ,JL,0,2014,GWh
YN,JL,0,2014,GWh
SN,JL,0,2014,GWh
GS,JL,0,2014,GWh
QH,JL,0,2014,GWh
NX,JL,0,2014,GWh
XJ,JL,0,2014,GWh
BJ,HL,0,2014,GWh
TJ,HL,0,2014,GWh
HE,HL,0,2014,GWh
SX,HL,0,2014,GWh
NM,HL,9855.55,2014,GWh
LN,HL,0,2014,GWh
JL,HL,98.61,2014,GWh
HL,HL,0,2014,GWh
SH,HL,0,2014,GWh
JS,HL,0,2014,GWh
ZJ,HL,0,2014,GWh
AH,HL,0,2014,GWh
FJ,HL,0,2014,GWh
JX,HL,0,2014,GWh
SD,HL,0,2014,GWh
HA,HL,0,2014,GWh
HB,HL,0,2014,GWh
HN,HL,0,2014,GWh
GD,HL,0,2014,GWh
GX,HL,0,2014,GWh
HI,HL,0,2014,GWh
CQ,HL,0,2014,GWh
SC,HL,0,2014,GWh
GZ,HL,0,2014,GWh
YN,HL,0,2014,GWh
SN,HL,0,2014,GWh
GS,HL,0,2014,GWh
QH,HL,0,2014,GWh
NX,HL,0,2014,GWh
XJ,HL,0,2014,GWh
BJ,SH,0,2014,GWh
TJ,SH,0,2014,GWh
HE,SH,0,2014,GWh
SX,SH,0,2014,GWh
NM,SH,0,2014,GWh
LN,SH,0,2014,GWh
JL,SH,0,2014,GWh
HL,SH,0,2014,GWh
SH,SH,0,2014,GWh
JS,SH,8286.52,2014,GWh
ZJ,SH,5309.12,2014,GWh
AH,SH,0,2014,GWh
FJ,SH,0,2014,GWh
JX,SH,0,2014,GWh
SD,SH,0,2014,GWh
HA,SH,0,2014,GWh
HB,SH,23852.86,2014,GWh
HN,SH,0,2014,GWh
GD,SH,0,2014,GWh
GX,SH,0,2014,GWh
HI,SH,0,2014,GWh
CQ,SH,0,2014,GWh
SC,SH,31214.28,2014,GWh
GZ,SH,0,2014,GWh
YN,SH,0,2014,GWh
SN,SH,0,2014,GWh
GS,SH,0,2014,GWh
QH,SH,0,2014,GWh
NX,SH,0,2014,GWh
XJ,SH,0,2014,GWh
BJ,JS,0,2014,GWh
TJ,JS,0,2014,GWh
HE,JS,0,2014,GWh
SX,JS,16203.45,2014,GWh
NM,JS,0,2014,GWh
LN,JS,0,2014,GWh
JL,JS,0,2014,GWh
HL,JS,0,2014,GWh
SH,JS,2763.48,2014,GWh
JS,JS,0,2014,GWh
ZJ,JS,151.63,2014,GWh
AH,JS,15822.98,2014,GWh
FJ,JS,0,2014,GWh
JX,JS,0,2014,GWh
SD,JS,0,2014,GWh
HA,JS,0,2014,GWh
HB,JS,12374.67,2014,GWh
HN,JS,0,2014,GWh
GD,JS,0,2014,GWh
GX,JS,0,2014,GWh
HI,JS,0,2014,GWh
CQ,JS,0,2014,GWh
SC,JS,35291.47,2014,GWh
GZ,JS,0,2014,GWh
YN,JS,0,2014,GWh
SN,JS,0,2014,GWh
GS,JS,0,2014,GWh
QH,JS,0,2014,GWh
NX,JS,0,2014,GWh
XJ,JS,0,2014,GWh
BJ,ZJ,0,2014,GWh
TJ,ZJ,0,2014,GWh
HE,ZJ,0,2014,GWh
SX,ZJ,0,2014,GWh
NM,ZJ,0,2014,GWh
LN,ZJ,0,2014,GWh
JL,ZJ,0,2014,GWh
HL,ZJ,0,2014,GWh
SH,ZJ,6344.37,2014,GWh
JS,ZJ,3909.39,2014,GWh
ZJ,ZJ,0,2014,GWh
AH,ZJ,29668.39,2014,GWh
FJ,ZJ,1655.39,2014,GWh
JX,ZJ,0,2014,GWh
SD,ZJ,0,2014,GWh
HA,ZJ,0,2014,GWh
HB,ZJ,0,2014,GWh
HN,ZJ,0,2014,GWh
GD,ZJ,0,2014,GWh
GX,ZJ,0,2014,GWh
HI,ZJ,0,2014,GWh
CQ,ZJ,0,2014,GWh
SC,ZJ,25064.94,2014,GWh
GZ,ZJ,0,2014,GWh
YN,ZJ,0,2014,GWh
SN,ZJ,0,2014,GWh
GS,ZJ,0,2014,GWh
QH,ZJ,0,2014,GWh
NX,ZJ,0,2014,GWh
XJ,ZJ,0,2014,GWh
BJ,AH,0,2014,GWh
TJ,AH,0,2014,GWh
HE,AH,0,2014,GWh
SX,AH,0,2014,GWh
NM,AH,0,2014,GWh
LN,AH,0,2014,GWh
JL,AH,0,2014,GWh
HL,AH,0,2014,GWh
SH,AH,0,2014,GWh
JS,AH,580.05,2014,GWh
ZJ,AH,33.12,2014,GWh
AH,AH,0,2014,GWh
FJ,AH,0,2014,GWh
JX,AH,0,2014,GWh
SD,AH,0,2014,GWh
HA,AH,0,2014,GWh
HB,AH,0,2014,GWh
HN,AH,0,2014,GWh
GD,AH,0,2014,GWh
GX,AH,0,2014,GWh
HI,AH,0,2014,GWh
CQ,AH,0,2014,GWh
SC,AH,0,2014,GWh
GZ,AH,0,2014,GWh
YN,AH,0,2014,GWh
SN,AH,0,2014,GWh
GS,AH,0,2014,GWh
QH,AH,0,2014,GWh
NX,AH,0,2014,GWh
XJ,AH,0,2014,GWh
BJ,FJ,0,2014,GWh
TJ,FJ,0,2014,GWh
HE,FJ,0,2014,GWh
SX,FJ,0,2014,GWh
NM,FJ,0,2014,GWh
LN,FJ,0,2014,GWh
JL,FJ,0,2014,GWh
HL,FJ,0,2014,GWh
SH,FJ,0,2014,GWh
JS,FJ,0,2014,GWh
ZJ,FJ,280.24,2014,GWh
AH,FJ,0,2014,GWh
FJ,FJ,0,2014,GWh
JX,FJ,0,2014,GWh
SD,FJ,0,2014,GWh
HA,FJ,0,2014,GWh
HB,FJ,0,2014,GWh
HN,FJ,0,2014,GWh
GD,FJ,0,2014,GWh
GX,FJ,0,2014,GWh
HI,FJ,0,2014,GWh
CQ,FJ,0,2014,GWh
SC,FJ,0,2014,GWh
GZ,FJ,0,2014,GWh
YN,FJ,0,2014,GWh
SN,FJ,0,2014,GWh
GS,FJ,0,2014,GWh
QH,FJ,0,2014,GWh
NX,FJ,0,2014,GWh
XJ,FJ,0,2014,GWh
BJ,JX,0,2014,GWh
TJ,JX,0,2014,GWh
HE,JX,0,2014,GWh
SX,JX,0,2014,GWh
NM,JX,0,2014,GWh
LN,JX,0,2014,GWh
JL,JX,0,2014,GWh
HL,JX,0,2014,GWh
SH,JX,0,2014,GWh
JS,JX,0,2014,GWh
ZJ,JX,0,2014,GWh
AH,JX,0,2014,GWh
FJ,JX,0,2014,GWh
JX,JX,0,2014,GWh
SD,JX,0,2014,GWh
HA,JX,0,2014,GWh
HB,JX,14371.9,2014,GWh
HN,JX,0,2014,GWh
GD,JX,0,2014,GWh
GX,JX,0,2014,GWh
HI,JX,0,2014,GWh
CQ,JX,0,2014,GWh
SC,JX,0,2014,GWh
GZ,JX,0,2014,GWh
YN,JX,0,2014,GWh
SN,JX,1235.18,2014,GWh
GS,JX,0,2014,GWh
QH,JX,0,2014,GWh
NX,JX,0,2014,GWh
XJ,JX,0,2014,GWh
BJ,SD,0,2014,GWh
TJ,SD,0,2014,GWh
HE,SD,0,2014,GWh
SX,SD,0,2014,GWh
NM,SD,0,2014,GWh
LN,SD,0,2014,GWh
JL,SD,0,2014,GWh
HL,SD,0,2014,GWh
SH,SD,0,2014,GWh
JS,SD,0,2014,GWh
ZJ,SD,0,2014,GWh
AH,SD,0,2014,GWh
FJ,SD,0,2014,GWh
JX,SD,0,2014,GWh
SD,SD,0,2014,GWh
HA,SD,0,2014,GWh
HB,SD,0,2014,GWh
HN,SD,0,2014,GWh
GD,SD,0,2014,GWh
GX,SD,0,2014,GWh
HI,SD,0,2014,GWh
CQ,SD,0,2014,GWh
SC,SD,0,2014,GWh
GZ,SD,0,2014,GWh
YN,SD,0,2014,GWh
SN,SD,0,2014,GWh
GS,SD,0,2014,GWh
QH,SD,0,2014,GWh
NX,SD,28214.2,2014,GWh
XJ,SD,0,2014,GWh
BJ,HA,0,2014,GWh
TJ,HA,0,2014,GWh
HE,HA,0,2014,GWh
SX,HA,0,2014,GWh
NM,HA,0,2014,GWh
LN,HA,0,2014,GWh
JL,HA,0,2014,GWh
HL,HA,0,2014,GWh
SH,HA,0,2014,GWh
JS,HA,0,2014,GWh
ZJ,HA,0,2014,GWh
AH,HA,0,2014,GWh
FJ,HA,0,2014,GWh
JX,HA,0,2014,GWh
SD,HA,0,2014,GWh
HA,HA,0,2014,GWh
HB,HA,4469.31,2014,GWh
HN,HA,0,2014,GWh
GD,HA,0,2014,GWh
GX,HA,0,2014,GWh
HI,HA,0,2014,GWh
CQ,HA,0,2014,GWh
SC,HA,0,2014,GWh
GZ,HA,0,2014,GWh
YN,HA,0,2014,GWh
SN,HA,1745.89,2014,GWh
GS,HA,0,2014,GWh
QH,HA,0,2014,GWh
NX,HA,0,2014,GWh
XJ,HA,12959.09,2014,GWh
BJ,HB,0,2014,GWh
TJ,HB,0,2014,GWh
HE,HB,0,2014,GWh
SX,HB,0,2014,GWh
NM,HB,0,2014,GWh
LN,HB,0,2014,GWh
JL,HB,0,2014,GWh
HL,HB,0,2014,GWh
SH,HB,0.09,2014,GWh
JS,HB,1140.39,2014,GWh
ZJ,HB,0,2014,GWh
AH,HB,0,2014,GWh
FJ,HB,0,2014,GWh
JX,HB,0,2014,GWh
SD,HB,0,2014,GWh
HA,HB,5328.64,2014,GWh
HB,HB,0,2014,GWh
HN,HB,0,2014,GWh
GD,HB,0,2014,GWh
GX,HB,0,2014,GWh
HI,HB,0,2014,GWh
CQ,HB,5070.37,2014,GWh
SC,HB,0,2014,GWh
GZ,HB,0,2014,GWh
YN,HB,0,2014,GWh
SN,HB,1631.75,2014,GWh
GS,HB,0,2014,GWh
QH,HB,0,2014,GWh
NX,HB,0,2014,GWh
XJ,HB,0,2014,GWh
BJ,HN,0,2014,GWh
TJ,HN,0,2014,GWh
HE,HN,0,2014,GWh
SX,HN,0,2014,GWh
NM,HN,0,2014,GWh
LN,HN,0,2014,GWh
JL,HN,0,2014,GWh
HL,HN,0,2014,GWh
SH,HN,0,2014,GWh
JS,HN,0,2014,GWh
ZJ,HN,0,2014,GWh
AH,HN,0,2014,GWh
FJ,HN,0,2014,GWh
JX,HN,0,2014,GWh
SD,HN,0,2014,GWh
HA,HN,0,2014,GWh
HB,HN,15088.42,2014,GWh
HN,HN,0,2014,GWh
GD,HN,0,2014,GWh
GX,HN,284.65,2014,GWh
HI,HN,0,2014,GWh
CQ,HN,1421.42,2014,GWh
SC,HN,0,2014,GWh
GZ,HN,9194.3,2014,GWh
YN,HN,0,2014,GWh
SN,HN,1235.18,2014,GWh
GS,HN,0,2014,GWh
QH,HN,0,2014,GWh
NX,HN,0,2014,GWh
XJ,HN,0,2014,GWh
BJ,GD,0,2014,GWh
TJ,GD,0,2014,GWh
HE,GD,0,2014,GWh
SX,GD,0,2014,GWh
NM,GD,0,2014,GWh
LN,GD,0,2014,GWh
JL,GD,0,2014,GWh
HL,GD,0,2014,GWh
SH,GD,0,2014,GWh
JS,GD,0,2014,GWh
ZJ,GD,0,2014,GWh
AH,GD,0,2014,GWh
FJ,GD,16.7,2014,GWh
JX,GD,0,2014,GWh
SD,GD,0,2014,GWh
HA,GD,0,2014,GWh
HB,GD,14650.75,2014,GWh
HN,GD,8924.43,2014,GWh
GD,GD,0,2014,GWh
GX,GD,8832.11,2014,GWh
HI,GD,23.05,2014,GWh
CQ,GD,0,2014,GWh
SC,GD,0,2014,GWh
GZ,GD,52607.96,2014,GWh
YN,GD,69063.15,2014,GWh
SN,GD,0,2014,GWh
GS,GD,0,2014,GWh
QH,GD,0,2014,GWh
NX,GD,0,2014,GWh
XJ,GD,0,2014,GWh
BJ,GX,0,2014,GWh
TJ,GX,0,2014,GWh
HE,GX,0,2014,GWh
SX,GX,0,2014,GWh
NM,GX,0,2014,GWh
LN,GX,0,2014,GWh
JL,GX,0,2014,GWh
HL,GX,0,2014,GWh
SH,GX,0,2014,GWh
JS,GX,0,2014,GWh
ZJ,GX,0,2014,GWh
AH,GX,0,2014,GWh
FJ,GX,0,2014,GWh
JX,GX,0,2014,GWh
SD,GX,0,2014,GWh
HA,GX,0,2014,GWh
HB,GX,0,2014,GWh
HN,GX,1251.81,2014,GWh
GD,GX,0,2014,GWh
GX,GX,0,2014,GWh
HI,GX,0,2014,GWh
CQ,GX,0,2014,GWh
SC,GX,0,2014,GWh
GZ,GX,2465.13,2014,GWh
YN,GX,650.91,2014,GWh
SN,GX,0,2014,GWh
GS,GX,0,2014,GWh
QH,GX,0,2014,GWh
NX,GX,0,2014,GWh
XJ,GX,0,2014,GWh
BJ,HI,0,2014,GWh
TJ,HI,0,2014,GWh
HE,HI,0,2014,GWh
SX,HI,0,2014,GWh
NM,HI,0,2014,GWh
LN,HI,0,2014,GWh
JL,HI,0,2014,GWh
HL,HI,0,2014,GWh
SH,HI,0,2014,GWh
JS,HI,0,2014,GWh
ZJ,HI,0,2014,GWh
AH,HI,0,2014,GWh
FJ,HI,0,2014,GWh
JX,HI,0,2014,GWh
SD,HI,0,2014,GWh
HA,HI,0,2014,GWh
HB,HI,0,2014,GWh
HN,HI,0,2014,GWh
GD,HI,632.09,2014,GWh
GX,HI,0,2014,GWh
HI,HI,0,2014,GWh
CQ,HI,0,2014,GWh
SC,HI,0,2014,GWh
GZ,HI,0,2014,GWh
YN,HI,0,2014,GWh
SN,HI,0,2014,GWh
GS,HI,0,2014,GWh
QH,HI,0,2014,GWh
NX,HI,0,2014,GWh
XJ,HI,0,2014,GWh
BJ,CQ,0,2014,GWh
TJ,CQ,0,2014,GWh
HE,CQ,0,2014,GWh
SX,CQ,0,2014,GWh
NM,CQ,0,2014,GWh
LN,CQ,0,2014,GWh
JL,CQ,0,2014,GWh
HL,CQ,0,2014,GWh
SH,CQ,0,2014,GWh
JS,CQ,0,2014,GWh
ZJ,CQ,0,2014,GWh
AH,CQ,0,2014,GWh
FJ,CQ,0,2014,GWh
JX,CQ,0,2014,GWh
SD,CQ,0,2014,GWh
HA,CQ,0,2014,GWh
HB,CQ,2553.55,2014,GWh
HN,CQ,0,2014,GWh
GD,CQ,0,2014,GWh
GX,CQ,0,2014,GWh
HI,CQ,0,2014,GWh
CQ,CQ,0,2014,GWh
SC,CQ,20433.6,2014,GWh
GZ,CQ,2847.6,2014,GWh
YN,CQ,0,2014,GWh
SN,CQ,1235.18,2014,GWh
GS,CQ,0,2014,GWh
QH,CQ,0,2014,GWh
NX,CQ,0,2014,GWh
XJ,CQ,0,2014,GWh
BJ,SC,0,2014,GWh
TJ,SC,0,2014,GWh
HE,SC,0,2014,GWh
SX,SC,0,2014,GWh
NM,SC,0,2014,GWh
LN,SC,0,2014,GWh
JL,SC,0,2014,GWh
HL,SC,0,2014,GWh
SH,SC,0,2014,GWh
JS,SC,0,2014,GWh
ZJ,SC,0,2014,GWh
AH,SC,0,2014,GWh
FJ,SC,0,2014,GWh
JX,SC,0,2014,GWh
SD,SC,0,2014,GWh
HA,SC,0,2014,GWh
HB,SC,0,2014,GWh
HN,SC,0,2014,GWh
GD,SC,0,2014,GWh
GX,SC,0,2014,GWh
HI,SC,0,2014,GWh
CQ,SC,45.18,2014,GWh
SC,SC,0,2014,GWh
GZ,SC,0,2014,GWh
YN,SC,336.69,2014,GWh
SN,SC,6647.05,2014,GWh
GS,SC,0,2014,GWh
QH,SC,0,2014,GWh
NX,SC,0,2014,GWh
XJ,SC,0,2014,GWh
BJ,GZ,0,2014,GWh
TJ,GZ,0,2014,GWh
HE,GZ,0,2014,GWh
SX,GZ,0,2014,GWh
NM,GZ,0,2014,GWh
LN,GZ,0,2014,GWh
JL,GZ,0,2014,GWh
HL,GZ,0,2014,GWh
SH,GZ,0,2014,GWh
JS,GZ,0,2014,GWh
ZJ,GZ,0,2014,GWh
AH,GZ,0,2014,GWh
FJ,GZ,0,2014,GWh
JX,GZ,0,2014,GWh
SD,GZ,0,2014,GWh
HA,GZ,0,2014,GWh
HB,GZ,0,2014,GWh
HN,GZ,0,2014,GWh
GD,GZ,0,2014,GWh
GX,GZ,119.9,2014,GWh
HI,GZ,0,2014,GWh
CQ,GZ,0,2014,GWh
SC,GZ,132.2,2014,GWh
GZ,GZ,0,2014,GWh
YN,GZ,195.72,2014,GWh
SN,GZ,0,2014,GWh
GS,GZ,0,2014,GWh
QH,GZ,0,2014,GWh
NX,GZ,0,2014,GWh
XJ,GZ,0,2014,GWh
BJ,YN,0,2014,GWh
TJ,YN,0,2014,GWh
HE,YN,0,2014,GWh
SX,YN,0,2014,GWh
