# File: province_decile_gdp_per_capita_projections.csv
# Title: province-level decile of gdp per capita projections under scenarios
# Units: NA
# Comments: note the pop and gdp are not updated so leave them as blank
# Source: https://github.com/JGCRI/pridr, China Statistical Yearbook
# Column types: ccicnccnnn
# ----------
province_code,province,year,sce,shares,category,gcam.consumer,decile_pop,decile_gdp,decile_gdp_pc
SN,Shaanxi,2030,SSP5,0.064402012,d4,resid_urban,,,
SN,Shaanxi,2030,SSP4,0.065055768,d5,resid_urban,,,
SN,Shaanxi,2030,SSP3,0.066277696,d5,resid_urban,,,
SN,Shaanxi,2030,SSP2,0.068437445,d5,resid_urban,,,
SN,Shaanxi,2030,SSP1,0.07147916,d5,resid_urban,,,
SN,Shaanxi,2030,SSP5,0.073127235,d5,resid_urban,,,
SN,Shaanxi,2030,SSP4,0.076160213,d6,resid_urban,,,
SN,Shaanxi,2030,SSP3,0.077194616,d6,resid_urban,,,
SN,Shaanxi,2030,SSP2,0.079034917,d6,resid_urban,,,
SN,Shaanxi,2030,SSP1,0.081608606,d6,resid_urban,,,
SN,Shaanxi,2030,SSP5,0.082995317,d6,resid_urban,,,
SN,Shaanxi,2030,SSP4,0.090616334,d7,resid_urban,,,
SN,Shaanxi,2030,SSP3,0.091342897,d7,resid_urban,,,
SN,Shaanxi,2030,SSP2,0.092652523,d7,resid_urban,,,
SN,Shaanxi,2030,SSP1,0.094458544,d7,resid_urban,,,
SN,Shaanxi,2030,SSP5,0.095420612,d7,resid_urban,,,
SN,Shaanxi,2030,SSP4,0.111586975,d8,resid_urban,,,
SN,Shaanxi,2030,SSP3,0.111787592,d8,resid_urban,,,
SN,Shaanxi,2030,SSP2,0.112182864,d8,resid_urban,,,
SN,Shaanxi,2030,SSP1,0.112678106,d8,resid_urban,,,
SN,Shaanxi,2030,SSP5,0.112920082,d8,resid_urban,,,
SN,Shaanxi,2030,SSP5,0.144239201,d9,resid_urban,,,
SN,Shaanxi,2030,SSP1,0.145408744,d9,resid_urban,,,
SN,Shaanxi,2030,SSP2,0.14750741,d9,resid_urban,,,
SN,Shaanxi,2030,SSP3,0.148943867,d9,resid_urban,,,
SN,Shaanxi,2030,SSP4,0.149784899,d9,resid_urban,,,
SN,Shaanxi,2035,SSP4,0.023247186,d1,resid_urban,,,
SN,Shaanxi,2035,SSP3,0.024359733,d1,resid_urban,,,
SN,Shaanxi,2035,SSP2,0.027155646,d1,resid_urban,,,
SN,Shaanxi,2035,SSP1,0.03101281,d1,resid_urban,,,
SN,Shaanxi,2035,SSP5,0.033030022,d1,resid_urban,,,
SN,Shaanxi,2035,SSP5,0.279871651,d10,resid_urban,,,
SN,Shaanxi,2035,SSP1,0.293161808,d10,resid_urban,,,
SN,Shaanxi,2035,SSP2,0.319424055,d10,resid_urban,,,
SN,Shaanxi,2035,SSP3,0.339255306,d10,resid_urban,,,
SN,Shaanxi,2035,SSP4,0.347164161,d10,resid_urban,,,
SN,Shaanxi,2035,SSP4,0.036982855,d2,resid_urban,,,
SN,Shaanxi,2035,SSP3,0.038389911,d2,resid_urban,,,
SN,Shaanxi,2035,SSP2,0.041924136,d2,resid_urban,,,
SN,Shaanxi,2035,SSP1,0.046755038,d2,resid_urban,,,
SN,Shaanxi,2035,SSP5,0.049263329,d2,resid_urban,,,
SN,Shaanxi,2035,SSP4,0.046292987,d3,resid_urban,,,
SN,Shaanxi,2035,SSP3,0.047743653,d3,resid_urban,,,
SN,Shaanxi,2035,SSP2,0.051386025,d3,resid_urban,,,
SN,Shaanxi,2035,SSP1,0.056330243,d3,resid_urban,,,
SN,Shaanxi,2035,SSP5,0.058883251,d3,resid_urban,,,
SN,Shaanxi,2035,SSP4,0.055223281,d4,resid_urban,,,
SN,Shaanxi,2035,SSP3,0.056626298,d4,resid_urban,,,
SN,Shaanxi,2035,SSP2,0.06014762,d4,resid_urban,,,
SN,Shaanxi,2035,SSP1,0.064892578,d4,resid_urban,,,
SN,Shaanxi,2035,SSP5,0.067328299,d4,resid_urban,,,
SN,Shaanxi,2035,SSP4,0.06473774,d5,resid_urban,,,
SN,Shaanxi,2035,SSP3,0.066022732,d5,resid_urban,,,
SN,Shaanxi,2035,SSP2,0.069246181,d5,resid_urban,,,
SN,Shaanxi,2035,SSP1,0.073548858,d5,resid_urban,,,
SN,Shaanxi,2035,SSP5,0.07574057,d5,resid_urban,,,
SN,Shaanxi,2035,SSP4,0.075896347,d6,resid_urban,,,
SN,Shaanxi,2035,SSP3,0.07698693,d6,resid_urban,,,
SN,Shaanxi,2035,SSP2,0.079720645,d6,resid_urban,,,
SN,Shaanxi,2035,SSP1,0.083318738,d6,resid_urban,,,
SN,Shaanxi,2035,SSP5,0.085130228,d6,resid_urban,,,
SN,Shaanxi,2035,SSP4,0.090438582,d7,resid_urban,,,
SN,Shaanxi,2035,SSP3,0.091208564,d7,resid_urban,,,
SN,Shaanxi,2035,SSP2,0.093135744,d7,resid_urban,,,
SN,Shaanxi,2035,SSP1,0.095600329,d7,resid_urban,,,
SN,Shaanxi,2035,SSP5,0.096810574,d7,resid_urban,,,
SN,Shaanxi,2035,SSP4,0.111552914,d8,resid_urban,,,
SN,Shaanxi,2035,SSP3,0.111773357,d8,resid_urban,,,
SN,Shaanxi,2035,SSP2,0.112319392,d8,resid_urban,,,
SN,Shaanxi,2035,SSP1,0.112875756,d8,resid_urban,,,
SN,Shaanxi,2035,SSP5,0.113086895,d8,resid_urban,,,
SN,Shaanxi,2035,SSP5,0.142117783,d9,resid_urban,,,
SN,Shaanxi,2035,SSP1,0.14380928,d9,resid_urban,,,
SN,Shaanxi,2035,SSP2,0.146955385,d9,resid_urban,,,
SN,Shaanxi,2035,SSP3,0.149153348,d9,resid_urban,,,
SN,Shaanxi,2035,SSP4,0.150026129,d9,resid_urban,,,
SN,Shaanxi,2040,SSP4,0.023073978,d1,resid_urban,,,
SN,Shaanxi,2040,SSP3,0.024234188,d1,resid_urban,,,
SN,Shaanxi,2040,SSP2,0.028125801,d1,resid_urban,,,
SN,Shaanxi,2040,SSP1,0.033139331,d1,resid_urban,,,
SN,Shaanxi,2040,SSP5,0.035686643,d1,resid_urban,,,
SN,Shaanxi,2040,SSP5,0.262897882,d10,resid_urban,,,
SN,Shaanxi,2040,SSP1,0.279355896,d10,resid_urban,,,
SN,Shaanxi,2040,SSP2,0.312795882,d10,resid_urban,,,
SN,Shaanxi,2040,SSP3,0.340134125,d10,resid_urban,,,
SN,Shaanxi,2040,SSP4,0.34836394,d10,resid_urban,,,
SN,Shaanxi,2040,SSP4,0.036765085,d2,resid_urban,,,
SN,Shaanxi,2040,SSP3,0.03823169,d2,resid_urban,,,
SN,Shaanxi,2040,SSP2,0.043140133,d2,resid_urban,,,
SN,Shaanxi,2040,SSP1,0.049390892,d2,resid_urban,,,
SN,Shaanxi,2040,SSP5,0.052545063,d2,resid_urban,,,
SN,Shaanxi,2040,SSP4,0.046069459,d3,resid_urban,,,
SN,Shaanxi,2040,SSP3,0.047580958,d3,resid_urban,,,
SN,Shaanxi,2040,SSP2,0.052631266,d3,resid_urban,,,
SN,Shaanxi,2040,SSP1,0.059006548,d3,resid_urban,,,
SN,Shaanxi,2040,SSP5,0.062206563,d3,resid_urban,,,
SN,Shaanxi,2040,SSP4,0.055008099,d4,resid_urban,,,
SN,Shaanxi,2040,SSP3,0.056469382,d4,resid_urban,,,
SN,Shaanxi,2040,SSP2,0.061343411,d4,resid_urban,,,
SN,Shaanxi,2040,SSP1,0.067439225,d4,resid_urban,,,
SN,Shaanxi,2040,SSP5,0.070481578,d4,resid_urban,,,
SN,Shaanxi,2040,SSP4,0.064541834,d5,resid_urban,,,
SN,Shaanxi,2040,SSP3,0.065879524,d5,resid_urban,,,
SN,Shaanxi,2040,SSP2,0.070331378,d5,resid_urban,,,
SN,Shaanxi,2040,SSP1,0.07583243,d5,resid_urban,,,
SN,Shaanxi,2040,SSP5,0.07855737,d5,resid_urban,,,
SN,Shaanxi,2040,SSP4,0.07573154,d6,resid_urban,,,
SN,Shaanxi,2040,SSP3,0.076866021,d6,resid_urban,,,
SN,Shaanxi,2040,SSP2,0.080629224,d6,resid_urban,,,
SN,Shaanxi,2040,SSP1,0.085196086,d6,resid_urban,,,
SN,Shaanxi,2040,SSP5,0.087432311,d6,resid_urban,,,
SN,Shaanxi,2040,SSP4,0.090324286,d7,resid_urban,,,
SN,Shaanxi,2040,SSP3,0.091124092,d7,resid_urban,,,
SN,Shaanxi,2040,SSP2,0.093759653,d7,resid_urban,,,
SN,Shaanxi,2040,SSP1,0.096839966,d7,resid_urban,,,
SN,Shaanxi,2040,SSP5,0.098310777,d7,resid_urban,,,
SN,Shaanxi,2040,SSP4,0.111524255,d8,resid_urban,,,
SN,Shaanxi,2040,SSP3,0.111750934,d8,resid_urban,,,
SN,Shaanxi,2040,SSP2,0.112463404,d8,resid_urban,,,
SN,Shaanxi,2040,SSP1,0.113061621,d8,resid_urban,,,
SN,Shaanxi,2040,SSP5,0.113269934,d8,resid_urban,,,
SN,Shaanxi,2040,SSP5,0.139835182,d9,resid_urban,,,
SN,Shaanxi,2040,SSP1,0.142004897,d9,resid_urban,,,
SN,Shaanxi,2040,SSP2,0.146166431,d9,resid_urban,,,
SN,Shaanxi,2040,SSP3,0.149253255,d9,resid_urban,,,
SN,Shaanxi,2040,SSP4,0.150165281,d9,resid_urban,,,
SN,Shaanxi,2045,SSP4,0.022908826,d1,resid_urban,,,
SN,Shaanxi,2045,SSP3,0.024041054,d1,resid_urban,,,
SN,Shaanxi,2045,SSP2,0.029235017,d1,resid_urban,,,
SN,Shaanxi,2045,SSP1,0.035513292,d1,resid_urban,,,
SN,Shaanxi,2045,SSP5,0.038774574,d1,resid_urban,,,
SN,Shaanxi,2045,SSP5,0.243555294,d10,resid_urban,,,
SN,Shaanxi,2045,SSP1,0.26427925,d10,resid_urban,,,
SN,Shaanxi,2045,SSP2,0.305365265,d10,resid_urban,,,
SN,Shaanxi,2045,SSP3,0.341534707,d10,resid_urban,,,
SN,Shaanxi,2045,SSP4,0.349544322,d10,resid_urban,,,
SN,Shaanxi,2045,SSP4,0.036555955,d2,resid_urban,,,
SN,Shaanxi,2045,SSP3,0.037986301,d2,resid_urban,,,
SN,Shaanxi,2045,SSP2,0.044524395,d2,resid_urban,,,
SN,Shaanxi,2045,SSP1,0.05231973,d2,resid_urban,,,
SN,Shaanxi,2045,SSP5,0.05634378,d2,resid_urban,,,
SN,Shaanxi,2045,SSP4,0.045853647,d3,resid_urban,,,
SN,Shaanxi,2045,SSP3,0.047327094,d3,resid_urban,,,
SN,Shaanxi,2045,SSP2,0.054044132,d3,resid_urban,,,
SN,Shaanxi,2045,SSP1,0.061969557,d3,resid_urban,,,
SN,Shaanxi,2045,SSP5,0.066040945,d3,resid_urban,,,
SN,Shaanxi,2045,SSP4,0.054799173,d4,resid_urban,,,
SN,Shaanxi,2045,SSP3,0.056222976,d4,resid_urban,,,
SN,Shaanxi,2045,SSP2,0.062695394,d4,resid_urban,,,
SN,Shaanxi,2045,SSP1,0.07024761,d4,resid_urban,,,
SN,Shaanxi,2045,SSP5,0.074106936,d4,resid_urban,,,
SN,Shaanxi,2045,SSP4,0.064350247,d5,resid_urban,,,
SN,Shaanxi,2045,SSP3,0.065652817,d5,resid_urban,,,
SN,Shaanxi,2045,SSP2,0.071552694,d5,resid_urban,,,
SN,Shaanxi,2045,SSP1,0.078337532,d5,resid_urban,,,
SN,Shaanxi,2045,SSP5,0.081780561,d5,resid_urban,,,
SN,Shaanxi,2045,SSP4,0.075568645,d6,resid_urban,,,
SN,Shaanxi,2045,SSP3,0.076672333,d6,resid_urban,,,
SN,Shaanxi,2045,SSP2,0.081644706,d6,resid_urban,,,
SN,Shaanxi,2045,SSP1,0.087238828,d6,resid_urban,,,
SN,Shaanxi,2045,SSP5,0.090046998,d6,resid_urban,,,
SN,Shaanxi,2045,SSP4,0.090208862,d7,resid_urban,,,
SN,Shaanxi,2045,SSP3,0.090985534,d7,resid_urban,,,
SN,Shaanxi,2045,SSP2,0.094446857,d7,resid_urban,,,
SN,Shaanxi,2045,SSP1,0.098164415,d7,resid_urban,,,
SN,Shaanxi,2045,SSP5,0.099986043,d7,resid_urban,,,
SN,Shaanxi,2045,SSP4,0.111490391,d8,resid_urban,,,
SN,Shaanxi,2045,SSP3,0.111707702,d8,resid_urban,,,
SN,Shaanxi,2045,SSP2,0.112601541,d8,resid_urban,,,
SN,Shaanxi,2045,SSP1,0.113208813,d8,resid_urban,,,
SN,Shaanxi,2045,SSP5,0.113413191,d8,resid_urban,,,
SN,Shaanxi,2045,SSP5,0.137141814,d9,resid_urban,,,
SN,Shaanxi,2045,SSP1,0.139955696,d9,resid_urban,,,
SN,Shaanxi,2045,SSP2,0.145249059,d9,resid_urban,,,
SN,Shaanxi,2045,SSP3,0.149401896,d9,resid_urban,,,
SN,Shaanxi,2045,SSP4,0.150294183,d9,resid_urban,,,
SN,Shaanxi,2050,SSP4,0.022734159,d1,resid_urban,,,
SN,Shaanxi,2050,SSP3,0.023780572,d1,resid_urban,,,
SN,Shaanxi,2050,SSP2,0.030485501,d1,resid_urban,,,
SN,Shaanxi,2050,SSP1,0.038097451,d1,resid_urban,,,
SN,Shaanxi,2050,SSP5,0.042255307,d1,resid_urban,,,
SN,Shaanxi,2050,SSP5,0.222282409,d10,resid_urban,,,
SN,Shaanxi,2050,SSP1,0.248204486,d10,resid_urban,,,
SN,Shaanxi,2050,SSP2,0.297101632,d10,resid_urban,,,
SN,Shaanxi,2050,SSP3,0.343411162,d10,resid_urban,,,
SN,Shaanxi,2050,SSP4,0.350806002,d10,resid_urban,,,
SN,Shaanxi,2050,SSP4,0.036334233,d2,resid_urban,,,
SN,Shaanxi,2050,SSP3,0.037655854,d2,resid_urban,,,
SN,Shaanxi,2050,SSP2,0.046080323,d2,resid_urban,,,
SN,Shaanxi,2050,SSP1,0.05549413,d2,resid_urban,,,
SN,Shaanxi,2050,SSP5,0.060604045,d2,resid_urban,,,
SN,Shaanxi,2050,SSP4,0.045624424,d3,resid_urban,,,
SN,Shaanxi,2050,SSP3,0.046985626,d3,resid_urban,,,
SN,Shaanxi,2050,SSP2,0.055628598,d3,resid_urban,,,
SN,Shaanxi,2050,SSP1,0.06517013,d3,resid_urban,,,
SN,Shaanxi,2050,SSP5,0.07032406,d3,resid_urban,,,
SN,Shaanxi,2050,SSP4,0.054576842,d4,resid_urban,,,
SN,Shaanxi,2050,SSP3,0.055891936,d4,resid_urban,,,
SN,Shaanxi,2050,SSP2,0.064207887,d4,resid_urban,,,
SN,Shaanxi,2050,SSP1,0.073269957,d4,resid_urban,,,
SN,Shaanxi,2050,SSP5,0.078138836,d4,resid_urban,,,
SN,Shaanxi,2050,SSP4,0.064145873,d5,resid_urban,,,
SN,Shaanxi,2050,SSP3,0.065348704,d5,resid_urban,,,
SN,Shaanxi,2050,SSP2,0.072914638,d5,resid_urban,,,
SN,Shaanxi,2050,SSP1,0.081020112,d5,resid_urban,,,
SN,Shaanxi,2050,SSP5,0.085343977,d5,resid_urban,,,
SN,Shaanxi,2050,SSP4,0.075394264,d6,resid_urban,,,
SN,Shaanxi,2050,SSP3,0.076413083,d6,resid_urban,,,
SN,Shaanxi,2050,SSP2,0.082771608,d6,resid_urban,,,
SN,Shaanxi,2050,SSP1,0.089409212,d6,resid_urban,,,
SN,Shaanxi,2050,SSP5,0.092910501,d6,resid_urban,,,
SN,Shaanxi,2050,SSP4,0.090084434,d7,resid_urban,,,
SN,Shaanxi,2050,SSP3,0.090800877,d7,resid_urban,,,
SN,Shaanxi,2050,SSP2,0.095201517,d7,resid_urban,,,
SN,Shaanxi,2050,SSP1,0.099546506,d7,resid_urban,,,
SN,Shaanxi,2050,SSP5,0.101780551,d7,resid_urban,,,
SN,Shaanxi,2050,SSP4,0.111452187,d8,resid_urban,,,
SN,Shaanxi,2050,SSP3,0.111651645,d8,resid_urban,,,
SN,Shaanxi,2050,SSP2,0.112736912,d8,resid_urban,,,
SN,Shaanxi,2050,SSP1,0.113308539,d8,resid_urban,,,
SN,Shaanxi,2050,SSP5,0.113479439,d8,resid_urban,,,
SN,Shaanxi,2050,SSP5,0.134050777,d9,resid_urban,,,
SN,Shaanxi,2050,SSP1,0.137690074,d9,resid_urban,,,
SN,Shaanxi,2050,SSP2,0.144203081,d9,resid_urban,,,
SN,Shaanxi,2050,SSP3,0.149603673,d9,resid_urban,,,
SN,Shaanxi,2050,SSP4,0.150429128,d9,resid_urban,,,
SN,Shaanxi,2055,SSP4,0.02257007,d1,resid_urban,,,
SN,Shaanxi,2055,SSP3,0.023453053,d1,resid_urban,,,
SN,Shaanxi,2055,SSP2,0.03189155,d1,resid_urban,,,
SN,Shaanxi,2055,SSP1,0.04085634,d1,resid_urban,,,
SN,Shaanxi,2055,SSP5,0.045525612,d1,resid_urban,,,
SN,Shaanxi,2055,SSP5,0.203375603,d10,resid_urban,,,
SN,Shaanxi,2055,SSP1,0.231364751,d10,resid_urban,,,
SN,Shaanxi,2055,SSP2,0.287933358,d10,resid_urban,,,
SN,Shaanxi,2055,SSP3,0.345771497,d10,resid_urban,,,
SN,Shaanxi,2055,SSP4,0.351983379,d10,resid_urban,,,
SN,Shaanxi,2055,SSP4,0.036126262,d2,resid_urban,,,
SN,Shaanxi,2055,SSP3,0.037240324,d2,resid_urban,,,
SN,Shaanxi,2055,SSP2,0.04782477,d2,resid_urban,,,
SN,Shaanxi,2055,SSP1,0.058870008,d2,resid_urban,,,
SN,Shaanxi,2055,SSP5,0.064562609,d2,resid_urban,,,
SN,Shaanxi,2055,SSP4,0.045409663,d3,resid_urban,,,
SN,Shaanxi,2055,SSP3,0.046556209,d3,resid_urban,,,
SN,Shaanxi,2055,SSP2,0.057401095,d3,resid_urban,,,
SN,Shaanxi,2055,SSP1,0.068563416,d3,resid_urban,,,
SN,Shaanxi,2055,SSP5,0.074268747,d3,resid_urban,,,
SN,Shaanxi,2055,SSP4,0.054368788,d4,resid_urban,,,
SN,Shaanxi,2055,SSP3,0.055475602,d4,resid_urban,,,
SN,Shaanxi,2055,SSP2,0.065895828,d4,resid_urban,,,
SN,Shaanxi,2055,SSP1,0.076463493,d4,resid_urban,,,
SN,Shaanxi,2055,SSP5,0.081815714,d4,resid_urban,,,
SN,Shaanxi,2055,SSP4,0.063954915,d5,resid_urban,,,
SN,Shaanxi,2055,SSP3,0.064966198,d5,resid_urban,,,
SN,Shaanxi,2055,SSP2,0.074429774,d5,resid_urban,,,
SN,Shaanxi,2055,SSP1,0.083841705,d5,resid_urban,,,
SN,Shaanxi,2055,SSP5,0.088549816,d5,resid_urban,,,
SN,Shaanxi,2055,SSP4,0.075231691,d6,resid_urban,,,
SN,Shaanxi,2055,SSP3,0.076086962,d6,resid_urban,,,
SN,Shaanxi,2055,SSP2,0.084019202,d6,resid_urban,,,
SN,Shaanxi,2055,SSP1,0.091675473,d6,resid_urban,,,
SN,Shaanxi,2055,SSP5,0.095430211,d6,resid_urban,,,
SN,Shaanxi,2055,SSP4,0.089968939,d7,resid_urban,,,
SN,Shaanxi,2055,SSP3,0.090568526,d7,resid_urban,,,
SN,Shaanxi,2055,SSP2,0.096028217,d7,resid_urban,,,
SN,Shaanxi,2055,SSP1,0.100965054,d7,resid_urban,,,
SN,Shaanxi,2055,SSP5,0.103275369,d7,resid_urban,,,
SN,Shaanxi,2055,SSP4,0.111417715,d8,resid_urban,,,
SN,Shaanxi,2055,SSP3,0.111580988,d8,resid_urban,,,
SN,Shaanxi,2055,SSP2,0.112866964,d8,resid_urban,,,
SN,Shaanxi,2055,SSP5,0.11334769,d8,resid_urban,,,
SN,Shaanxi,2055,SSP1,0.113357184,d8,resid_urban,,,
SN,Shaanxi,2055,SSP5,0.13103445,d9,resid_urban,,,
SN,Shaanxi,2055,SSP1,0.135237831,d9,resid_urban,,,
SN,Shaanxi,2055,SSP2,0.143014169,d9,resid_urban,,,
SN,Shaanxi,2055,SSP3,0.149857277,d9,resid_urban,,,
SN,Shaanxi,2055,SSP4,0.150556722,d9,resid_urban,,,
SN,Shaanxi,2060,SSP4,0.02243121,d1,resid_urban,,,
SN,Shaanxi,2060,SSP3,0.023049891,d1,resid_urban,,,
SN,Shaanxi,2060,SSP2,0.033452813,d1,resid_urban,,,
SN,Shaanxi,2060,SSP1,0.043822661,d1,resid_urban,,,
SN,Shaanxi,2060,SSP5,0.048232306,d1,resid_urban,,,
SN,Shaanxi,2060,SSP5,0.188137109,d10,resid_urban,,,
SN,Shaanxi,2060,SSP1,0.213500886,d10,resid_urban,,,
SN,Shaanxi,2060,SSP2,0.277901675,d10,resid_urban,,,
SN,Shaanxi,2060,SSP3,0.348689182,d10,resid_urban,,,
SN,Shaanxi,2060,SSP4,0.352972868,d10,resid_urban,,,
SN,Shaanxi,2060,SSP4,0.035950547,d2,resid_urban,,,
SN,Shaanxi,2060,SSP3,0.036728327,d2,resid_urban,,,
SN,Shaanxi,2060,SSP2,0.049755711,d2,resid_urban,,,
SN,Shaanxi,2060,SSP1,0.062489818,d2,resid_urban,,,
SN,Shaanxi,2060,SSP5,0.067822192,d2,resid_urban,,,
SN,Shaanxi,2060,SSP4,0.045228428,d3,resid_urban,,,
SN,Shaanxi,2060,SSP3,0.046026716,d3,resid_urban,,,
SN,Shaanxi,2060,SSP2,0.059358316,d3,resid_urban,,,
SN,Shaanxi,2060,SSP1,0.072194022,d3,resid_urban,,,
SN,Shaanxi,2060,SSP5,0.077503432,d3,resid_urban,,,
SN,Shaanxi,2060,SSP4,0.05419343,d4,resid_urban,,,
SN,Shaanxi,2060,SSP3,0.054961855,d4,resid_urban,,,
SN,Shaanxi,2060,SSP2,0.067754783,d4,resid_urban,,,
SN,Shaanxi,2060,SSP1,0.079872208,d4,resid_urban,,,
SN,Shaanxi,2060,SSP5,0.084816682,d4,resid_urban,,,
SN,Shaanxi,2060,SSP4,0.063794221,d5,resid_urban,,,
SN,Shaanxi,2060,SSP3,0.064493742,d5,resid_urban,,,
SN,Shaanxi,2060,SSP2,0.076092597,d5,resid_urban,,,
SN,Shaanxi,2060,SSP1,0.086843593,d5,resid_urban,,,
SN,Shaanxi,2060,SSP5,0.091149209,d5,resid_urban,,,
SN,Shaanxi,2060,SSP4,0.075095199,d6,resid_urban,,,
SN,Shaanxi,2060,SSP3,0.07568359,d6,resid_urban,,,
SN,Shaanxi,2060,SSP2,0.085381022,d6,resid_urban,,,
SN,Shaanxi,2060,SSP1,0.094073883,d6,resid_urban,,,
SN,Shaanxi,2060,SSP5,0.097450897,d6,resid_urban,,,
SN,Shaanxi,2060,SSP4,0.089872418,d7,resid_urban,,,
SN,Shaanxi,2060,SSP3,0.09028035,d7,resid_urban,,,
SN,Shaanxi,2060,SSP2,0.096919853,d7,resid_urban,,,
SN,Shaanxi,2060,SSP1,0.102447416,d7,resid_urban,,,
SN,Shaanxi,2060,SSP5,0.104440005,d7,resid_urban,,,
SN,Shaanxi,2060,SSP4,0.111389777,d8,resid_urban,,,
SN,Shaanxi,2060,SSP3,0.111491818,d8,resid_urban,,,
SN,Shaanxi,2060,SSP2,0.112984664,d8,resid_urban,,,
SN,Shaanxi,2060,SSP5,0.113165027,d8,resid_urban,,,
SN,Shaanxi,2060,SSP1,0.113366019,d8,resid_urban,,,
SN,Shaanxi,2060,SSP5,0.1284954,d9,resid_urban,,,
SN,Shaanxi,2060,SSP1,0.132576079,d9,resid_urban,,,
SN,Shaanxi,2060,SSP2,0.141678569,d9,resid_urban,,,
SN,Shaanxi,2060,SSP3,0.150168184,d9,resid_urban,,,
SN,Shaanxi,2060,SSP4,0.150665411,d9,resid_urban,,,
SN,Shaanxi,2065,SSP4,0.022349617,d1,resid_urban,,,
SN,Shaanxi,2065,SSP3,0.022570853,d1,resid_urban,,,
SN,Shaanxi,2065,SSP2,0.035168429,d1,resid_urban,,,
SN,Shaanxi,2065,SSP1,0.046938066,d1,resid_urban,,,
SN,Shaanxi,2065,SSP5,0.050446777,d1,resid_urban,,,
SN,Shaanxi,2065,SSP5,0.175817535,d10,resid_urban,,,
SN,Shaanxi,2065,SSP1,0.195147038,d10,resid_urban,,,
SN,Shaanxi,2065,SSP2,0.267036191,d10,resid_urban,,,
SN,Shaanxi,2065,SSP3,0.352172482,d10,resid_urban,,,
SN,Shaanxi,2065,SSP4,0.353530296,d10,resid_urban,,,
SN,Shaanxi,2065,SSP4,0.035848279,d2,resid_urban,,,
SN,Shaanxi,2065,SSP3,0.036119295,d2,resid_urban,,,
SN,Shaanxi,2065,SSP2,0.051871094,d2,resid_urban,,,
SN,Shaanxi,2065,SSP1,0.066274884,d2,resid_urban,,,
SN,Shaanxi,2065,SSP5,0.070482968,d2,resid_urban,,,
SN,Shaanxi,2065,SSP4,0.045123701,d3,resid_urban,,,
SN,Shaanxi,2065,SSP3,0.045396356,d3,resid_urban,,,
SN,Shaanxi,2065,SSP2,0.061497408,d3,resid_urban,,,
SN,Shaanxi,2065,SSP1,0.07597708,d3,resid_urban,,,
SN,Shaanxi,2065,SSP5,0.080139002,d3,resid_urban,,,
SN,Shaanxi,2065,SSP4,0.054092863,d4,resid_urban,,,
SN,Shaanxi,2065,SSP3,0.054349719,d4,resid_urban,,,
SN,Shaanxi,2065,SSP2,0.069781245,d4,resid_urban,,,
SN,Shaanxi,2065,SSP1,0.083410223,d4,resid_urban,,,
SN,Shaanxi,2065,SSP5,0.087256691,d4,resid_urban,,,
SN,Shaanxi,2065,SSP4,0.063702955,d5,resid_urban,,,
SN,Shaanxi,2065,SSP3,0.063930198,d5,resid_urban,,,
SN,Shaanxi,2065,SSP2,0.077899021,d5,resid_urban,,,
SN,Shaanxi,2065,SSP1,0.089942675,d5,resid_urban,,,
SN,Shaanxi,2065,SSP5,0.093256446,d5,resid_urban,,,
SN,Shaanxi,2065,SSP4,0.075018788,d6,resid_urban,,,
SN,Shaanxi,2065,SSP3,0.075201695,d6,resid_urban,,,
SN,Shaanxi,2065,SSP2,0.086852512,d6,resid_urban,,,
SN,Shaanxi,2065,SSP1,0.096528384,d6,resid_urban,,,
SN,Shaanxi,2065,SSP5,0.099080765,d6,resid_urban,,,
SN,Shaanxi,2065,SSP4,0.089819949,d7,resid_urban,,,
SN,Shaanxi,2065,SSP3,0.089935018,d7,resid_urban,,,
SN,Shaanxi,2065,SSP2,0.097871675,d7,resid_urban,,,
SN,Shaanxi,2065,SSP1,0.103932079,d7,resid_urban,,,
SN,Shaanxi,2065,SSP5,0.105366692,d7,resid_urban,,,
SN,Shaanxi,2065,SSP4,0.111377668,d8,resid_urban,,,
SN,Shaanxi,2065,SSP3,0.111382904,d8,resid_urban,,,
SN,Shaanxi,2065,SSP5,0.112989045,d8,resid_urban,,,
SN,Shaanxi,2065,SSP2,0.113085628,d8,resid_urban,,,
SN,Shaanxi,2065,SSP1,0.113302044,d8,resid_urban,,,
SN,Shaanxi,2065,SSP5,0.126402743,d9,resid_urban,,,
SN,Shaanxi,2065,SSP1,0.129738198,d9,resid_urban,,,
SN,Shaanxi,2065,SSP2,0.140194524,d9,resid_urban,,,
SN,Shaanxi,2065,SSP3,0.150535892,d9,resid_urban,,,
SN,Shaanxi,2065,SSP4,0.150731766,d9,resid_urban,,,
SN,Shaanxi,2070,SSP3,0.022031139,d1,resid_urban,,,
SN,Shaanxi,2070,SSP4,0.022355758,d1,resid_urban,,,
SN,Shaanxi,2070,SSP2,0.037035574,d1,resid_urban,,,
SN,Shaanxi,2070,SSP1,0.049641678,d1,resid_urban,,,
SN,Shaanxi,2070,SSP5,0.052253029,d1,resid_urban,,,
SN,Shaanxi,2070,SSP5,0.165849063,d10,resid_urban,,,
SN,Shaanxi,2070,SSP1,0.179993971,d10,resid_urban,,,
SN,Shaanxi,2070,SSP2,0.255377391,d10,resid_urban,,,
