scenario,region,sector,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,chemical energy use,electricity,chemical energy use,electricity,0,0,0.0108762,0.00748562,0.009708,1.40E-02,1.81E-02,2.34E-02,2.46E-02,2.62E-02,2.79E-02,2.83E-02,3.17E-02,0.00E+00,0.00E+00,0.00E+00,0,0,0,0,0,EJ
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,chemical energy use,gas,chemical energy use,gas,0,0,0.0030497,0.00778222,0.00908363,0.0085866,0.00837143,0.00729272,0.006830285,0.006616044,0.00613199,0.005466575,3.35E-03,0.00E+00,0.00E+00,0.00E+00,0,0,0,0,0,EJ
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,chemical energy use,gas,chemical energy use,gas CCS,0,0,0,0,0,0.0019421,0.00341152,0.005475451,0.006844167,0.007452082,0.007845621,0.009112724,0.01176336,0,0,0,0,0,0,0,0,EJ
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,chemical energy use,hydrogen,chemical energy use,hydrogen,0,0,0,0,0,5.56E-05,2.66E-04,5.59E-04,8.41E-04,0.001221618,0.001711307,0.002232783,0.003759777,0,0,0,0,0,0,0,0,EJ
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,chemical energy use,liquid,chemical energy use,liquid,0,0,0.0022948,0.00931733,0.00975111,0.00914065,0.00874958,0.00805437,0.007872223,0.008138566,0.00830299,0.007017046,2.52E-03,0.00E+00,0.00E+00,0.00E+00,0,0,0,0,0,EJ
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,chemical energy use,liquid,chemical energy use,liquid CCS,0,0,0,0,0,0.0026284,0.00411322,0.00676745,0.009071769,0.010726428,0.0124537,0.01476704,0.01950459,0,0,0,0,0,0,0,0,EJ
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,chemical feedstocks,coal,chemical feedstocks,coal,0,0,0.0334931,0.0414576,0.0485121,0.0561543,0.0635439,0.0686888,0.07229291,0.0745998,0.0752256,0.07432379,0.07212546,0,0,0,0,0,0,0,0,EJ
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,coal to liquids,coal to liquids,coal to liquids,coal to liquids,0,0,0.00159574,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0,0,0,EJ
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,coke,coke,coke,coke,0,0,8.33699,9.5849,11.77355,7.31077,7.171711,3.362516,0.7190512,0.2437675,0.13474233,0.056054959,0.010630107,0.00E+00,0,0,0,0,0,0,0,Mt
"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00",AH,coke,coke,coke,coke CCS,0,0,0.00E+00,0.00E+00,0.00E+00,4.54E+00,4.00E+00,6.80E+00,8.37E+00,7.27E+00,6.86E+00,6.27E+00,5.24E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0,0,0,Mt
