"region","sector","Year","co2.emiss","scenario"
"GX","construction energy use","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GZ","construction energy use","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HA","construction energy use","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HB","construction energy use","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HE","construction energy use","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HI","construction energy use","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HL","construction energy use","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HN","construction energy use","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JL","construction energy use","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JS","construction energy use","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JX","construction energy use","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"LN","construction energy use","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NM","construction energy use","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NX","construction energy use","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"QH","construction energy use","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SC","construction energy use","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SD","construction energy use","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SH","construction energy use","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SN","construction energy use","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SX","construction energy use","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"TJ","construction energy use","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XJ","construction energy use","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XZ","construction energy use","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"YN","construction energy use","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"ZJ","construction energy use","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"China","crude oil","1990",1.164077,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"China","csp_backup","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"AH","district heat","1990",0.0845952,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"BJ","district heat","1990",1.00944183,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"CQ","district heat","1990",0.0852239,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"FJ","district heat","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GD","district heat","1990",0.44463402,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GS","district heat","1990",0.69272621,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GX","district heat","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GZ","district heat","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HA","district heat","1990",0.53380204,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HB","district heat","1990",0.98453194,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HE","district heat","1990",1.15981305,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HI","district heat","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HL","district heat","1990",1.6478603,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HN","district heat","1990",0.94420346,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JL","district heat","1990",1.5633746,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JS","district heat","1990",1.12715512,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JX","district heat","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"LN","district heat","1990",4.7213364,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NM","district heat","1990",0.78808914,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NX","district heat","1990",0.02904276,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"QH","district heat","1990",0.00321502,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SC","district heat","1990",0.1512208,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SD","district heat","1990",1.04519878,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SH","district heat","1990",1.26021048,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SN","district heat","1990",0.24332087,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SX","district heat","1990",0.75593044,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"TJ","district heat","1990",0.29214985,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XJ","district heat","1990",0.17120569,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"YN","district heat","1990",0.00215013,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"ZJ","district heat","1990",0.32230452,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"China","gas pipeline","1990",0.184271,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"China","gas processing","1990",1.71476,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"AH","gas to liquids","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"BJ","gas to liquids","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"CQ","gas to liquids","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"FJ","gas to liquids","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GD","gas to liquids","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GS","gas to liquids","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GX","gas to liquids","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GZ","gas to liquids","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HA","gas to liquids","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HB","gas to liquids","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HE","gas to liquids","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HI","gas to liquids","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HL","gas to liquids","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HN","gas to liquids","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JL","gas to liquids","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JS","gas to liquids","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JX","gas to liquids","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"LN","gas to liquids","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NM","gas to liquids","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NX","gas to liquids","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"QH","gas to liquids","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SC","gas to liquids","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SD","gas to liquids","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SH","gas to liquids","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SN","gas to liquids","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SX","gas to liquids","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"TJ","gas to liquids","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XJ","gas to liquids","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XZ","gas to liquids","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"YN","gas to liquids","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"ZJ","gas to liquids","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"AH","H2 central production","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"BJ","H2 central production","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"CQ","H2 central production","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"FJ","H2 central production","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GD","H2 central production","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GS","H2 central production","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GX","H2 central production","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GZ","H2 central production","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HA","H2 central production","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HB","H2 central production","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HE","H2 central production","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HI","H2 central production","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HL","H2 central production","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HN","H2 central production","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JL","H2 central production","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JS","H2 central production","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JX","H2 central production","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"LN","H2 central production","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NM","H2 central production","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NX","H2 central production","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"QH","H2 central production","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SC","H2 central production","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SD","H2 central production","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SH","H2 central production","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SN","H2 central production","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SX","H2 central production","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"TJ","H2 central production","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XJ","H2 central production","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XZ","H2 central production","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"YN","H2 central production","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"ZJ","H2 central production","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"AH","H2 wholesale dispensing","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"BJ","H2 wholesale dispensing","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"CQ","H2 wholesale dispensing","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"FJ","H2 wholesale dispensing","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GD","H2 wholesale dispensing","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GS","H2 wholesale dispensing","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GX","H2 wholesale dispensing","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GZ","H2 wholesale dispensing","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HA","H2 wholesale dispensing","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HB","H2 wholesale dispensing","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HE","H2 wholesale dispensing","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HI","H2 wholesale dispensing","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HL","H2 wholesale dispensing","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HN","H2 wholesale dispensing","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JL","H2 wholesale dispensing","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JS","H2 wholesale dispensing","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JX","H2 wholesale dispensing","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"LN","H2 wholesale dispensing","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NM","H2 wholesale dispensing","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NX","H2 wholesale dispensing","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"QH","H2 wholesale dispensing","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SC","H2 wholesale dispensing","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SD","H2 wholesale dispensing","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SH","H2 wholesale dispensing","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SN","H2 wholesale dispensing","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SX","H2 wholesale dispensing","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"TJ","H2 wholesale dispensing","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XJ","H2 wholesale dispensing","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XZ","H2 wholesale dispensing","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"YN","H2 wholesale dispensing","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"ZJ","H2 wholesale dispensing","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"AH","intermediate generation","1990",2.14953398,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"BJ","intermediate generation","1990",1.12037,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"CQ","intermediate generation","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"FJ","intermediate generation","1990",0.8167802,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GD","intermediate generation","1990",3.04484638,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GS","intermediate generation","1990",1.17308835,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GX","intermediate generation","1990",0.3480078,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GZ","intermediate generation","1990",0.53230661,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HA","intermediate generation","1990",4.13312793,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HB","intermediate generation","1990",1.6701024,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HE","intermediate generation","1990",3.79052498,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HI","intermediate generation","1990",0.0882659,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HL","intermediate generation","1990",3.05006308,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HN","intermediate generation","1990",1.3321387,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JL","intermediate generation","1990",1.57362,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JS","intermediate generation","1990",4.80098938,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JX","intermediate generation","1990",1.0304113,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"LN","intermediate generation","1990",4.09324416,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NM","intermediate generation","1990",1.8442701,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NX","intermediate generation","1990",0.73932262,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"QH","intermediate generation","1990",0.1478831,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SC","intermediate generation","1990",2.82381536,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SD","intermediate generation","1990",5.00336882,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SH","intermediate generation","1990",3.36746738,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SN","intermediate generation","1990",1.59858613,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SX","intermediate generation","1990",3.16812738,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"TJ","intermediate generation","1990",1.239056,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XJ","intermediate generation","1990",0.7733682,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XZ","intermediate generation","1990",0.0139804,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"YN","intermediate generation","1990",0.315824,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"ZJ","intermediate generation","1990",2.16557238,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"AH","iron and steel","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"BJ","iron and steel","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"CQ","iron and steel","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"FJ","iron and steel","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GD","iron and steel","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GS","iron and steel","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GX","iron and steel","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GZ","iron and steel","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HA","iron and steel","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HB","iron and steel","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HE","iron and steel","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HI","iron and steel","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HL","iron and steel","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HN","iron and steel","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JL","iron and steel","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JS","iron and steel","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JX","iron and steel","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"LN","iron and steel","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NM","iron and steel","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NX","iron and steel","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"QH","iron and steel","1990",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
